message,spam
"Sehr geehrte Damen und Herren,    Wir sind tiefbau Firma und wir suchen zwei-drei Zimmer Appartment für 5 Monteure und ein klein Appartment für Ingenieur für langfristig Zeit. Vielleicht haben Sie was zu anbieten?    Bitte schlagen Sie alle verschiedene Varianten mit Preise vor. Danke schön!     ____  Mit freundlichen Grüßen,   ROMAS GRUMULDIS,  Bauleiter,  +49 1520 3774880  romas.grumuldis@lantel.lt   LANTELIS, UAB  Taikos pr. 17-65, LT-91140 Klaipėda, Litauen  www.lantel.lt/en",0
Suche eine Einzimmerwohnung für 1 Person im Zeitraum von September bis Oktober,0
Hätte interesse oder haben sie noch was für den oben genanten zeitraum  bitte um Rückruf oder benachichtigung,0
"Sehr geehrte Damen und Herren,     wir interessieren uns für eine Unterkunft bei Ihnen im o.g Zeitraum. Wir sind zwei Erwachsene und unsere 5 jährige Tochter. Wir sind dann auf der Rückreise aus dem Österreich Urlaub, und würden gerne im besagten Zeitraum das Technikmuseum in Sinsheim besuchen.    Über eine Rückmeldung würden wir uns sehr freuen. Besten Dank.      Mit freundlichen Grüßen     Jörg Schmidtke",0
"Hallo. Ich suche eine Unterkunft für 2 Personen in einem exklusiven Apartment mit zwei separaten Schlafzimmern (evtl. ein ausziehbares Sofa im Wohnzimmer plus separates Schlafzimmer). Zunächst für 2 Wochen, mit der Möglichkeit einer Verlängerung auf bis zu 3 Monate. Grüße, Łukasz",0
Zme pár..,0
Haben sie für 2 Personen ein Zimmer für Heute Nacht,0
Ist im Auftrag von meinem Vater.,0
"Hallo, wir sind M.P.-Industriemontage, s.r.o. und wir haben Arbeiter in Deutschland. Ich brauche eine Unterkunft für drei unserer Arbeiter. Voraussetzung ist ein eigenes Badezimmer mit WC, separate Betten und eine eigene Küchenzeile. Die Unterkunft muss sauber sein. Wir benötigen diese Unterkunft ab dem 9. Juni bis 16. Juni 2024. Wir werden diese Unterkunft voraussichtlich für einen längeren Zeitraum verlängern. Wenn Sie weitere Fotos haben, senden Sie diese an meine E-Mail. Danke und einen schönen Abend.",0
"Hallo,   Wir sind eine französische Familie mit zwei Kinder, und wir möchten eine Nacht von den 12. bis den 13. Juli bei Ihrer Wohnung schlaffen. Gibt es noch zwei verfügbare Zimmer für zwei Menschen an dieser Datum (oder eine vier-Menschen Zimmer) ?    Danke schön,    Ludivine Verbeke",0
"Sehr geehrte Damen und Herren,  Wir interessieren uns für den genannten Zeitraum für Ihre Ferienwohnung und würden diese gern mieten.  Bitte schreiben Sie mir, ob das möglich ist.  Mit freundlichen Grüßen   Gabriele Zinke",0
"Sehr geehrte Damen und Herren,   wir suchen eine Unterkunft für 4 Personen vom 02.08. bis 05.08.24. Steht die Unterkunft zur Verfügung?   Ich freue mich über eine positive Rückmeldung.    Mit freundlichen Grüßen,  Meron Haile",0
"I am looking for a place starting from 1st July, for 3 months. I will do an internship in Hamburg.  Looking forward to your response!",0
"Sehr geehrte Damen und Herren,     wir suchen eine Unterkunft für 4 Personen vom 02.08. bis 05.08.24. Steht die Unterkunft zur Verfügung?   Ich freue mich über eine positive Rückmeldung.    Mit freundlichen Grüßen,  Meron Haile",0
"I am looking for a place in Hamburg for 3 months. I will do an internship in this city, starting July 1st.  Looking forward to your response!",0
"Sehr geehrte Damen Herren, wir suchen für unseren zwei Mitarbeiter zwei Wochen lang Unterkunft. Zwei getrennte Zimmer gewünscht. Ganze Wohnung / Haus ist natürlich ideal.  Kontaktieren Sie bitte.  Mit freundlichen Grüßen   Altin",0
"Hallo, ich suche ein Einzelzimmer mit Anmeldung, Altdorf oder Landshut für einen 30-jährigen Mann",0
"Guten Tag,  Sind die Einzelzimmer als Apartment zu sehen?  Dusche auf den Zimmern?  Vielen Dank im Voraus",0
"Guten Tag,   Hier ist die Firma FIS.Haben Sie Kapazitäten für 10 Personen vom 9.06-25.06? Eine Teilunterbringung wäre auch möglich.Was wäre der Endpreis?   MfG Will",0
"Sehr geehrte Damen und Herren,    ich wollte eine Anfrage stellen ob Sie vom So. 09.06. - So. 16.06.2024   für  2 Mitarbeiter ein Zimmer frei hätten, wir haben in Schenkenzell ein Fertighaus zu installieren.      Besten Dank  Markus Wolf",0
"Sehr geehrte Frau Fischer,  Wir interessieren uns für den genannten Zeitraum für Ihre Ferienwohnung und möchten anfragen,  ob die Wohnung in der Zeit noch frei ist.  Mit freundlichen Grüßen   Gabriele Zinke",0
"Gute Abend,  wir intereserieren uns für ein oder zwei Zimmern voraussichtlich für den oben genanten Zeitraum, für zwei Mitarbeiter.  Es ist wahrscheinlich, dass wir den Aufenthalt später um zwei weitere Monate verlängern.    Auf Ihre Rückmeldung würden wir uns freuen  MfG",0
"Hallo,  ist eine Übernachtung noch kurzfristigund spät möglich? Kann man jetzt noch (automatisch?) einchecken. Bezahlung grne vorab.  Grüße N.Six",0
"Hallo,  ist eine Übernachtung noch kurzfristigund spät möglich? Kann man jetzt noch (automatisch?) einchecken. Bezahlung gerne vorab.  Grüße N.Six",0
Hallo wir benötigen für 3 Monteure eine Unterkunft wir würden uns freuen von Ihnen zu hören danke  Rudi Schulz,0
"Hallo    Ich suche Zimmer für 1 Nacht,   Grüße   Wieslaw",0
Kk,0
"Sehr geehrte Damen und Herren,   haben Sie noch eine Übernachtungsplatz für eine Person von diesen Samstag auf Sonntag, den 09.06.24?  Bitte nennen Sie mir noch die Preise, falls sie einen freien Platz hätten.     mit freundlichen Grüßen,   Elisabeth Bokesch",0
Guten Tag. Ich würde gerne an dem oben genannten Datum bei Ihnen übernachten. Haben Sie an diesem Datum noch ein Zimmer für eine Person frei?    VG Christian Koners,0
2 personen. Bitte  um den endpreis,0
Ich und mein Mann würden sehr gerne ein paar Tage bei Ihnen Urlaub machen  vom 24.06.24 bis zum 29.06.24 . Wäre da noch was frei? Und wie teuer wäre das?,0
Ich möchte gerne bei Ihnen übernachten habe  Meine Hausschlüssel verloren.,0
"Sehr geehrte Damen und Herren,    wir arbeiten für die Firma Bilfinger arnholdt GmbH und werden ab 21.06.2024 bis zum 14.07.2024 für das Projekt Deutsche Bahn in Gera arbeiten.   Wir benötigen für 8 griechische Mitarbeiter eine Mietwohnung mit Küche und Einzelbetten.    Wir würden uns über eine Unterstützung sehr freuen.     Mit freundlichen Grüßen / Kind Regards     Lale",0
Zum 70. Geburtstag unserer Freundin in Berlin benötigen wir 2 Freundinnen je 1 Zimmer mit sanitären Bereich. Vielleicht können Sie uns helfen. Mit frdl.Gruss Frau Pschorn,0
"Guten Tag, ist die Zimmer frei ab 9.6?   Lg",0
"Hallo, wir möchten wegen einer Feier 1 Nacht in Mettenheim übernachten. Haben Sie noch ein Zimmer frei?",0
"Sehr geehrte Damen und Herren,  wir suchen für unsere Gamescom Standbesetzung  und den Auf- und Abbau  eine Unterkunft für den angegebenen Zeitraum ( 7 Übernachtungen für 10 Personen). Wir würden auch 10 Doppelzimmer (zum Preis von 18,- Euro pro Zimmer) buchen.  Vielen Dank im Voraus,  Reiner Krapohl",0
"Guten Tag,  ich suche eine Wohnung für 6 Personen (3 Paare), also 3 separate Zimmer, vorzugsweise in einer Wohnung. Ab sofort bis zum 10. Oktober, also für einen längeren Zeit.  Mit freundlichen Grüßen,  Natalia Pawłowska",0
4 personen,0
Ich habe Interesse an einem Zimmer.,0
Guten Tag ich suche für den Zeitraum eine Übernachtung. Ich wäre mit den Daten noch flexibel in den August hinein. Der Preis bezieht sich auf die 30 Tage?        Mit freundlichen Grüßen   Stephan Sandig,0
Hiermit möchte ich anfragen ob eine Monteurwohnung für 2 Personen zu vergeben ist für eine dauer von 4 bis 8 Wochen. Natürlich wöchentlich im voraus zu zahlen.,0
Hätten Sie evtl für diese Nacht noch 2 DZ zur Verfügung?,0
"Sehr geehrter Herr Thorsten Fuchs    ich interessiere mich für Ihre Anzeige über die Anmietung einer Wohnung in Mölln, mein Name ist Alejandro Garcés, ich bin derzeit auf der Suche nach einer ruhigen Wohnung wie die, die Sie vermieten wollen, um vorübergehend mit meiner Familie zu leben.    Ich bin Automobilingenieur, ich bin Ecuadorianer und ich werde ab Juli 2024 als Mechaniker für Landmaschinen in Breitenfelde arbeiten, ich werde sehr nah an Mölln sein, deshalb bin ich daran interessiert, Ihre Wohnung zu mieten.    Zu meiner Familie, wir sind 5 Personen, 3 kleine Kinder zwischen 10 und 5 Jahren und meine Frau und ich. Meine Kinder gehen in Mölln zur Schule, also ist die Nähe auch für uns interessant. Wir haben keine Haustiere, ich habe die Bilder Ihrer Wohnung gesehen und sie hat mir sehr gut gefallen, deshalb würde ich gerne von Ihnen für die Möglichkeit der Anmietung der Wohnung berücksichtigt werden.    Ich habe Ihre Anzeige gelesen und sehe, dass Sie Vermietungen für Firmen anbieten, meine Frage wäre auch, ob Sie in Ihrem Fall an Einzelpersonen vermieten, wie es bei mir der Fall wäre.    Bitte lassen Sie mich wissen, wenn Sie weitere Informationen über mich wünschen und wenn Sie die Möglichkeit der Vermietung einer Ihrer Wohnungen besprechen möchten.     Ich danke Ihnen, dass Sie sich die Zeit genommen haben, meine Nachricht zu lesen und freue mich darauf, von Ihnen zu hören.     Mit freundlichen Grüßen  Alejandro Garcés    P.S. Im Moment bin ich nicht in Deutschland, ich bin in meinem Land und aktualisiere mein Visum bei der deutschen Botschaft, ich hoffe, spätestens in den ersten Juli-Tagen wieder in Mölln zu sein. Ich bin immer noch unter der als Referenz angegebenen Telefonnummer zu erreichen, aber wegen der Zeitumstellung ist es im Moment etwas kompliziert, einen Anruf zu tätigen, entschuldigen Sie bitte die Nutzung dieser Kontaktmöglichkeit.",0
Hallo!   Ich brauche für den genannten Zeitraum ein Zimmer.,0
Guten Morgen. Ich hätte Interesse an einer längerfristigen Vermietung. Da sich mein Job in Essen befindet und ich ab Donnerstags Pendel zwischen Norddeutschland und nach dem Wochenende wieder in Essen bin.besteht bei Ihnen die Möglichkeit anzubieten? LG Michaela Hönig,0
"hallo  ein einzimmer mit bad, wc und küche    danke  Mit freundlichen Grüßen Erwin",0
Dzień dobry szukam pokoju jednoosobowego,0
"Moin,  Wir suchen für meinen Mann eine Unterkunft für drei Nächte.  Mit freundlichen Grüßen   Karin Karstens",0
"Unverbindliche Anfrage    Einen schönen guten Morgen,    als Gäste der Reha-Einrichtung ""Charlottenhall"" sind wir auf der Suche nach einer Übernachtungsmöglichkeit (mit Frühstück / 1 Erw. / 1 Kind 15 J.) vom 14.06.2024 zum 15.06.2024.    Zunächst wäre jedoch interessant, wo sich die Monteurzimmer befindet und ob diese im vorbenannten Zeitraum frei zur Verfügung stünde.    Für eine kurze Rückmeldung, gern auch telefonisch unter Mobil +49 170 80 43 584, bedanke ich mich im Voraus und verbleibe    mit freundlichen Grüßen    Claudia Fankhänel",0
"Sehr geehrte Frau Grazyna,  von Oktober 2024 bis Februar 2025 arbeite ich in Tübingen. Meine Familie wird mich vom 28.10.-27.11. 2024 begleiten (zwei weitere Erwachsene und drei Kinder im Alter von 1, 4 und 6 Jahren). Wäre es möglich, dass wir für den Zeitraum eine Monteurwohnung bei Ihnen mieten?  Mit freundlichen Grüßen  Lore Knapp",0
Ist dieses Apartment vom 9. bis 30. Juni für zwei Personen verfügbar?,0
"Sehr geehrte Frau Rybicki,  von Oktober 2024 bis Februar 2025 arbeite ich in Tübingen. Meine Familie wird mich vom 28.10.-27.11. 2024 begleiten (zwei weitere Erwachsene und drei Kinder im Alter von 1, 4 und 6 Jahren). Wäre es möglich, dass wir für den Zeitraum eine Monteurwohnung bei Ihnen mieten?  Mit freundlichen Grüßen  Lore Knapp",0
"Sehr geehrte Damen und Herren,    wie teuer wäre die Anmietung für 2 Tage für 3 Erwachsene und einem Kind?    Freue mich über eine Rückantwort.    Mit freundlichen Grüßen   Anja Schüler",0
Potrzebuje noclegu dla 1 osoby w terminie od 09.06-30.06.2024,0
"Sehr geehrte Damen und Herren ,  für die Nacht vom 10. auf den 11. Juli 2024 suchen ein Kollege und ich jeweils ein Zimmer.   Hätten Sie in dieser Zeit noch etwas frei und was würde es es kosten.  Besten Dank für Ihre Antwort.  Mit freundlichen Grüßen   Hans Jürgen Hahn",0
"Sehr geehrte Frau Möhrle,  wir benötigen 1 FeWo für unsere Monteure mit 2 Schlafzimmer (Option auf Verlängerung).  Bitte um kurze Rückinfo, ob Sie etwas frei haben - vielen Dank",0
"Sehr geehrter Herr Vu  wir benötigen 1 FeWo für unsere Monteure mit 2 Schlafzimmer (Option auf Verlängerung).  Bitte um kurze Rückinfo, ob Sie etwas frei haben - vielen Dank",0
Ich hätte gern ein unverbindliches Angebot danke   Kyselova,0
Ist eine Übernachtung im Zeitraum vom 28.06.- 01.07. bei ihnen möglich. Eine Person   Mit freundlichen Grüßen   Monika Martin,0
"Hy, do you have free for 3 persons from 9-29.06?",0
"Hallo, ich suche eine Unterkunft für 4 Männer vom 8. bis 22. Juni, haben Sie etwas mit eigenem Bad, Küche und Internet?",0
"Hallo, wir suchen ein Haus ode Wohnung in Ulm von 1.07 bis 30.09. Fur funf Personen. Konnen Sie uns helfen?danke im Voraus",0
"Hallo,  da meine Firma nach Plattling umgezogen ist, bräuchte ich ab den 10.06.2024, jeweils von Montag Nachmittag bis Donnerstag früh für 3 Nächte ein Einzelzimmer.  Ausnahmen wären klar für Urlaub und andere freie Tage.  Ich hoffe sie können mir etwas anbieten.    Mir freundlichen Grüßen  Stefan Seufert",0
"Hallo, ich suche meine Kurze Aufenthalt in dresden.  Haben Sie noch freie Zimmer zwischen 17 AUG und 21 Aug( oder 20 Aug).  ich hoffe  EZ mit Bad. Ich bin Japanerin.  Liebe Grusse,  AIKO",0
"Hallo, wir suchen ein Haus oder Wohnung in Ulm von 1.07 bis 30.09. Fur für fünf Personen. Können Sie uns helfen?danke im Voraus",0
Sehr geehrte Damen und Herren  Ich bräuchte ab den 9.6 für 1 Monat ein Monteur Zimmer  Mit freundlichen Grüßen    MAYER Tobias,0
"Sehr geehrte Damen und Herren, ich bin bald auf Langeoog zur Mutter-Kind-Kur . Meine Freundin möchte mit Ihren Kids gern zu Besuch kommen. Da Gäste nicht erwünscht sind bei der AWO, versuche ich nun eine geeignete Übernachtung zu finden. Haben Sie in dem oben genannten Zeitraum noch ein Zimmer zur Verfügung. Wie wäre der Preis für diesen Zeitraum. Über eine Antwort würde ich mich sehr freuen. Vielen lieben Dank Mit freundlichen Grüßen S.Koll (Alter der Kinder beide 5)",0
Servus ...ich suche für den Zeitraum vom 09.06-14.06 . Eine Unterkunft (Einzelzimmer).freue mich über eine schnelle rückmeldung.gruss,0
"Guten Tag,    ich bin mit dem Fahrrad unterwegs, möchte mir gerne Lübeck ansehen und dann über Travemünde weiter.    Gerne wüßte ich noch, ob es eine Möglichkeit gibt, ein Fahrrad über Nacht einzustellen.    Vielen Dank    Doris Müller",0
"Sehr geehrte Damen und Herren,  ich bin der Betreiber des McDonald's Restaurants in Stade. Für zwei Sommerstudenten möchte ich gerne ein von Ihnen angebotenes Doppelzimmer reservieren. Ist dies im genannten Zeitraum noch frei?  Herzlichen Dank sagt  Tobias Jagalla",0
Hallo möchten bitte für eine Nacht buchen das ist mein 70.Geburtstag und meine Familie kommt von weiter her mfg Harry Strungat,0
Guten Tag   Für ausländische Studentin suche ich dringend Unterkunft. Ich bitte um Preis Voranschlag falls überhaupt möglich wäre.  Mit besten Grüßen,0
Sehr geehrte Damen und Herren    Wir haben demnächst ein Kurzeinsatz in Ingolstadt und suchen für unsere Monteure 4 Mann eine Wohnung  ab dem 19.06  bis 25.06.2024.    Haben Sie in der Zeit verfügbare Wohnungen in der Nähe?   Können Sie mir dazu ein Angebot machen?    Danke voraus für Ihre Antwort!      Mit freundlichen Grüßen    Dipl.-Ing. Alexander Fröhlich    MICZO Kft.  In der Lei 6  65527 Niedernhausen  alexander.froehlich@miczokft.com  Tel.+49(0)61289802714  Mob.: +49(0)1622946183  Fax.: +49(0)6128742943  www.miczokft.hu,0
"Sehr geehrte Damen und Herren,  ich bin auf der Suche nach einer Unterkunft für 4 Mitarbeiter, die in Hallstadt und Umgebung  eine Baustelle haben werden. Wichtig wäre dabei, dass jeder sein eigenes Schlafzimmer hat. Es ist natürlich denkbar zwei Wohnungen/Appartements zu mieten  Können sie uns ein Angebot für den angegebenen Zeitraum machen?  Mit freundlichen Grüßen    i. A. Yvonne Plevnik  Personalreferentin  STRABAG AG   Unternehmensbereich Verkehrswegebau Deutschland   Direktion Bayern Süd/Großprojekte Ost  Bereich Schwaben/Allgäu    Zirbelstraße 55 ∙ 86154 Augsburg   Tel.: +49 (0)821 / 42004 - 22 ∙ Fax: +49 (0)821 / 42004 – 88  Mobil: 0162 / 261 89 01    www.strabag.com · yvonne.plevnik@strabag.com",0
"Ich benötige bitte für diesen Zeitpunkt eine Unterkunft für einen meiner Mitarbeiter.  Vielen Dank und mit kochgenialen Grüßen,   Hans Urschal  Geschäftsführer die fliegenden Köche GmbH",0
